ltvMin;ltvMax;ticketMin;ticketMax;scoreMin;scoreMax;maturity;carAgeMin;carAgeMax;grossMonthlyIncomeMin;grossMonthlyIncomeMax;state;versionDate;monthlyInterestRate
0.1;0.2;5001;10000;400;499;60;0;1;0;10000000;SP;2020-05-05;0.0271
0.1;0.2;5001;10000;400;499;60;2;3;0;10000000;SP;2020-05-05;0.0271
0.1;0.2;5001;10000;400;499;60;4;5;0;10000000;SP;2020-05-05;0.0276
0.1;0.2;5001;10000;400;499;60;6;7;0;10000000;SP;2020-05-05;0.0289
0.1;0.2;5001;10000;400;499;60;8;9;0;10000000;SP;2020-05-05;0.0298
0.1;0.2;5001;10000;400;499;60;10;11;0;10000000;SP;2020-05-05;0.0353
0.1;0.2;5001;10000;400;499;60;12;13;0;10000000;SP;2020-05-05;0.0362
0.1;0.2;5001;10000;400;499;60;14;15;0;10000000;SP;2020-05-05;0.0369
0.1;0.2;5001;10000;500;599;12;0;1;0;10000000;SP;2020-05-05;0.0331
0.1;0.2;5001;10000;500;599;12;2;3;0;10000000;SP;2020-05-05;0.0331
0.1;0.2;5001;10000;500;599;12;4;5;0;10000000;SP;2020-05-05;0.0331
0.1;0.2;5001;10000;500;599;12;6;7;0;10000000;SP;2020-05-05;0.0331
0.1;0.2;5001;10000;500;599;12;8;9;0;10000000;SP;2020-05-05;0.0333
0.1;0.2;5001;10000;500;599;12;10;11;0;10000000;SP;2020-05-05;0.0353
0.1;0.2;5001;10000;500;599;12;12;13;0;10000000;SP;2020-05-05;0.0361
0.1;0.2;5001;10000;500;599;12;14;15;0;10000000;SP;2020-05-05;0.0368
0.1;0.2;5001;10000;500;599;18;0;1;0;10000000;SP;2020-05-05;0.0299
0.1;0.2;5001;10000;500;599;18;2;3;0;10000000;SP;2020-05-05;0.0299
0.1;0.2;5001;10000;500;599;18;4;5;0;10000000;SP;2020-05-05;0.0299
0.1;0.2;5001;10000;500;599;18;6;7;0;10000000;SP;2020-05-05;0.0299
0.1;0.2;5001;10000;500;599;18;8;9;0;10000000;SP;2020-05-05;0.0303
0.1;0.2;5001;10000;500;599;18;10;11;0;10000000;SP;2020-05-05;0.0328
0.1;0.2;5001;10000;500;599;18;12;13;0;10000000;SP;2020-05-05;0.0337
0.1;0.2;5001;10000;500;599;18;14;15;0;10000000;SP;2020-05-05;0.0344
0.1;0.2;5001;10000;500;599;24;0;1;0;10000000;SP;2020-05-05;0.0283
0.1;0.2;5001;10000;500;599;24;2;3;0;10000000;SP;2020-05-05;0.0283
0.1;0.2;5001;10000;500;599;24;4;5;0;10000000;SP;2020-05-05;0.0283
0.1;0.2;5001;10000;500;599;24;6;7;0;10000000;SP;2020-05-05;0.0283
0.1;0.2;5001;10000;500;599;24;8;9;0;10000000;SP;2020-05-05;0.0290
0.1;0.2;5001;10000;500;599;24;10;11;0;10000000;SP;2020-05-05;0.0319
0.1;0.2;5001;10000;500;599;24;12;13;0;10000000;SP;2020-05-05;0.0328
0.1;0.2;5001;10000;500;599;24;14;15;0;10000000;SP;2020-05-05;0.0335
0.1;0.2;5001;10000;500;599;30;0;1;0;10000000;SP;2020-05-05;0.0273
0.1;0.2;5001;10000;500;599;30;2;3;0;10000000;SP;2020-05-05;0.0273
0.1;0.2;5001;10000;500;599;30;4;5;0;10000000;SP;2020-05-05;0.0273
0.1;0.2;5001;10000;500;599;30;6;7;0;10000000;SP;2020-05-05;0.0274
0.1;0.2;5001;10000;500;599;30;8;9;0;10000000;SP;2020-05-05;0.0282
0.1;0.2;5001;10000;500;599;30;10;11;0;10000000;SP;2020-05-05;0.0314
0.1;0.2;5001;10000;500;599;30;12;13;0;10000000;SP;2020-05-05;0.0323
0.1;0.2;5001;10000;500;599;30;14;15;0;10000000;SP;2020-05-05;0.0329
0.1;0.2;5001;10000;500;599;36;0;1;0;10000000;SP;2020-05-05;0.0268
0.1;0.2;5001;10000;500;599;36;2;3;0;10000000;SP;2020-05-05;0.0268
0.1;0.2;5001;10000;500;599;36;4;5;0;10000000;SP;2020-05-05;0.0268
0.1;0.2;5001;10000;500;599;36;6;7;0;10000000;SP;2020-05-05;0.0271
0.1;0.2;5001;10000;500;599;36;8;9;0;10000000;SP;2020-05-05;0.0280
0.1;0.2;5001;10000;500;599;36;10;11;0;10000000;SP;2020-05-05;0.0314
0.1;0.2;5001;10000;500;599;36;12;13;0;10000000;SP;2020-05-05;0.0323
0.1;0.2;5001;10000;500;599;36;14;15;0;10000000;SP;2020-05-05;0.0329
0.1;0.2;5001;10000;500;599;42;0;1;0;10000000;SP;2020-05-05;0.0264
0.1;0.2;5001;10000;500;599;42;2;3;0;10000000;SP;2020-05-05;0.0264
0.1;0.2;5001;10000;500;599;42;4;5;0;10000000;SP;2020-05-05;0.0264
0.1;0.2;5001;10000;500;599;42;6;7;0;10000000;SP;2020-05-05;0.0271
0.1;0.2;5001;10000;500;599;42;8;9;0;10000000;SP;2020-05-05;0.0279
0.1;0.2;5001;10000;500;599;42;10;11;0;10000000;SP;2020-05-05;0.0316
0.1;0.2;5001;10000;500;599;42;12;13;0;10000000;SP;2020-05-05;0.0324
0.1;0.2;5001;10000;500;599;42;14;15;0;10000000;SP;2020-05-05;0.0331
0.1;0.2;5001;10000;500;599;48;0;1;0;10000000;SP;2020-05-05;0.0263
0.1;0.2;5001;10000;500;599;48;2;3;0;10000000;SP;2020-05-05;0.0263
0.1;0.2;5001;10000;500;599;48;4;5;0;10000000;SP;2020-05-05;0.0263
0.1;0.2;5001;10000;500;599;48;6;7;0;10000000;SP;2020-05-05;0.0272
0.1;0.2;5001;10000;500;599;48;8;9;0;10000000;SP;2020-05-05;0.0280
0.1;0.2;5001;10000;500;599;48;10;11;0;10000000;SP;2020-05-05;0.0319
0.1;0.2;5001;10000;500;599;48;12;13;0;10000000;SP;2020-05-05;0.0327
0.1;0.2;5001;10000;500;599;48;14;15;0;10000000;SP;2020-05-05;0.0333
0.1;0.2;5001;10000;500;599;54;0;1;0;10000000;SP;2020-05-05;0.0262
0.1;0.2;5001;10000;500;599;54;2;3;0;10000000;SP;2020-05-05;0.0262
0.1;0.2;5001;10000;500;599;54;4;5;0;10000000;SP;2020-05-05;0.0263
0.1;0.2;5001;10000;500;599;54;6;7;0;10000000;SP;2020-05-05;0.0273
0.1;0.2;5001;10000;500;599;54;8;9;0;10000000;SP;2020-05-05;0.0281
0.1;0.2;5001;10000;500;599;54;10;11;0;10000000;SP;2020-05-05;0.0323
0.1;0.2;5001;10000;500;599;54;12;13;0;10000000;SP;2020-05-05;0.0330
0.1;0.2;5001;10000;500;599;54;14;15;0;10000000;SP;2020-05-05;0.0336
0.1;0.2;5001;10000;500;599;60;0;1;0;10000000;SP;2020-05-05;0.0262
0.1;0.2;5001;10000;500;599;60;2;3;0;10000000;SP;2020-05-05;0.0262
0.1;0.2;5001;10000;500;599;60;4;5;0;10000000;SP;2020-05-05;0.0266
0.1;0.2;5001;10000;500;599;60;6;7;0;10000000;SP;2020-05-05;0.0276
0.1;0.2;5001;10000;500;599;60;8;9;0;10000000;SP;2020-05-05;0.0283
0.1;0.2;5001;10000;500;599;60;10;11;0;10000000;SP;2020-05-05;0.0327
0.1;0.2;5001;10000;500;599;60;12;13;0;10000000;SP;2020-05-05;0.0334
0.1;0.2;5001;10000;500;599;60;14;15;0;10000000;SP;2020-05-05;0.0340
0.1;0.2;5001;10000;600;699;12;0;1;0;10000000;SP;2020-05-05;0.0323
0.1;0.2;5001;10000;600;699;12;2;3;0;10000000;SP;2020-05-05;0.0323
0.1;0.2;5001;10000;600;699;12;4;5;0;10000000;SP;2020-05-05;0.0323
0.1;0.2;5001;10000;600;699;12;6;7;0;10000000;SP;2020-05-05;0.0323
0.1;0.2;5001;10000;600;699;12;8;9;0;10000000;SP;2020-05-05;0.0324
0.1;0.2;5001;10000;600;699;12;10;11;0;10000000;SP;2020-05-05;0.0339
0.1;0.2;5001;10000;600;699;12;12;13;0;10000000;SP;2020-05-05;0.0346
0.1;0.2;5001;10000;600;699;12;14;15;0;10000000;SP;2020-05-05;0.0351
0.1;0.2;5001;10000;600;699;18;0;1;0;10000000;SP;2020-05-05;0.0290
0.1;0.2;5001;10000;600;699;18;2;3;0;10000000;SP;2020-05-05;0.0290
0.1;0.2;5001;10000;600;699;18;4;5;0;10000000;SP;2020-05-05;0.0290
0.1;0.2;5001;10000;600;699;18;6;7;0;10000000;SP;2020-05-05;0.0290
0.1;0.2;5001;10000;600;699;18;8;9;0;10000000;SP;2020-05-05;0.0294
0.1;0.2;5001;10000;600;699;18;10;11;0;10000000;SP;2020-05-05;0.0313
0.1;0.2;5001;10000;600;699;18;12;13;0;10000000;SP;2020-05-05;0.0320
0.1;0.2;5001;10000;600;699;18;14;15;0;10000000;SP;2020-05-05;0.0325
0.1;0.2;5001;10000;600;699;24;0;1;0;10000000;SP;2020-05-05;0.0274
0.1;0.2;5001;10000;600;699;24;2;3;0;10000000;SP;2020-05-05;0.0274
0.1;0.2;5001;10000;600;699;24;4;5;0;10000000;SP;2020-05-05;0.0274
0.1;0.2;5001;10000;600;699;24;6;7;0;10000000;SP;2020-05-05;0.0274
0.1;0.2;5001;10000;600;699;24;8;9;0;10000000;SP;2020-05-05;0.0280
0.1;0.2;5001;10000;600;699;24;10;11;0;10000000;SP;2020-05-05;0.0302
0.1;0.2;5001;10000;600;699;24;12;13;0;10000000;SP;2020-05-05;0.0309
0.1;0.2;5001;10000;600;699;24;14;15;0;10000000;SP;2020-05-05;0.0314
0.1;0.2;5001;10000;600;699;30;0;1;0;10000000;SP;2020-05-05;0.0264
0.1;0.2;5001;10000;600;699;30;2;3;0;10000000;SP;2020-05-05;0.0264
0.1;0.2;5001;10000;600;699;30;4;5;0;10000000;SP;2020-05-05;0.0264
0.1;0.2;5001;10000;600;699;30;6;7;0;10000000;SP;2020-05-05;0.0264
0.1;0.2;5001;10000;600;699;30;8;9;0;10000000;SP;2020-05-05;0.0271
0.1;0.2;5001;10000;600;699;30;10;11;0;10000000;SP;2020-05-05;0.0295
0.1;0.2;5001;10000;600;699;30;12;13;0;10000000;SP;2020-05-05;0.0302
0.1;0.2;5001;10000;600;699;30;14;15;0;10000000;SP;2020-05-05;0.0307
0.1;0.2;5001;10000;600;699;36;0;1;0;10000000;SP;2020-05-05;0.0258
0.1;0.2;5001;10000;600;699;36;2;3;0;10000000;SP;2020-05-05;0.0258
0.1;0.2;5001;10000;600;699;36;4;5;0;10000000;SP;2020-05-05;0.0258
0.1;0.2;5001;10000;600;699;36;6;7;0;10000000;SP;2020-05-05;0.0261
0.1;0.2;5001;10000;600;699;36;8;9;0;10000000;SP;2020-05-05;0.0268
0.1;0.2;5001;10000;600;699;36;10;11;0;10000000;SP;2020-05-05;0.0294
0.1;0.2;5001;10000;600;699;36;12;13;0;10000000;SP;2020-05-05;0.0301
0.1;0.2;5001;10000;600;699;36;14;15;0;10000000;SP;2020-05-05;0.0306
0.1;0.2;5001;10000;600;699;42;0;1;0;10000000;SP;2020-05-05;0.0255
0.1;0.2;5001;10000;600;699;42;2;3;0;10000000;SP;2020-05-05;0.0255
0.1;0.2;5001;10000;600;699;42;4;5;0;10000000;SP;2020-05-05;0.0255
0.1;0.2;5001;10000;600;699;42;6;7;0;10000000;SP;2020-05-05;0.0260
0.1;0.2;5001;10000;600;699;42;8;9;0;10000000;SP;2020-05-05;0.0266
0.1;0.2;5001;10000;600;699;42;10;11;0;10000000;SP;2020-05-05;0.0295
0.1;0.2;5001;10000;600;699;42;12;13;0;10000000;SP;2020-05-05;0.0302
0.1;0.2;5001;10000;600;699;42;14;15;0;10000000;SP;2020-05-05;0.0306
0.1;0.2;5001;10000;600;699;48;0;1;0;10000000;SP;2020-05-05;0.0253
0.1;0.2;5001;10000;600;699;48;2;3;0;10000000;SP;2020-05-05;0.0253
0.1;0.2;5001;10000;600;699;48;4;5;0;10000000;SP;2020-05-05;0.0253
0.1;0.2;5001;10000;600;699;48;6;7;0;10000000;SP;2020-05-05;0.0260
0.1;0.2;5001;10000;600;699;48;8;9;0;10000000;SP;2020-05-05;0.0266
0.1;0.2;5001;10000;600;699;48;10;11;0;10000000;SP;2020-05-05;0.0297
0.1;0.2;5001;10000;600;699;48;12;13;0;10000000;SP;2020-05-05;0.0304
0.1;0.2;5001;10000;600;699;48;14;15;0;10000000;SP;2020-05-05;0.0308
0.1;0.2;5001;10000;600;699;54;0;1;0;10000000;SP;2020-05-05;0.0252
0.1;0.2;5001;10000;600;699;54;2;3;0;10000000;SP;2020-05-05;0.0252
0.1;0.2;5001;10000;600;699;54;4;5;0;10000000;SP;2020-05-05;0.0253
0.1;0.2;5001;10000;600;699;54;6;7;0;10000000;SP;2020-05-05;0.0261
0.1;0.2;5001;10000;600;699;54;8;9;0;10000000;SP;2020-05-05;0.0267
0.1;0.2;5001;10000;600;699;54;10;11;0;10000000;SP;2020-05-05;0.0299
0.1;0.2;5001;10000;600;699;54;12;13;0;10000000;SP;2020-05-05;0.0306
0.1;0.2;5001;10000;600;699;54;14;15;0;10000000;SP;2020-05-05;0.0310
0.1;0.2;5001;10000;600;699;60;0;1;0;10000000;SP;2020-05-05;0.0252
0.1;0.2;5001;10000;600;699;60;2;3;0;10000000;SP;2020-05-05;0.0252
0.1;0.2;5001;10000;600;699;60;4;5;0;10000000;SP;2020-05-05;0.0256
0.1;0.2;5001;10000;600;699;60;6;7;0;10000000;SP;2020-05-05;0.0263
0.1;0.2;5001;10000;600;699;60;8;9;0;10000000;SP;2020-05-05;0.0269
0.1;0.2;5001;10000;600;699;60;10;11;0;10000000;SP;2020-05-05;0.0303
0.1;0.2;5001;10000;600;699;60;12;13;0;10000000;SP;2020-05-05;0.0309
0.1;0.2;5001;10000;600;699;60;14;15;0;10000000;SP;2020-05-05;0.0313
0.1;0.2;5001;10000;700;799;12;0;1;0;10000000;SP;2020-05-05;0.0311
0.1;0.2;5001;10000;700;799;12;2;3;0;10000000;SP;2020-05-05;0.0311
0.1;0.2;5001;10000;700;799;12;4;5;0;10000000;SP;2020-05-05;0.0311
0.1;0.2;5001;10000;700;799;12;6;7;0;10000000;SP;2020-05-05;0.0311
0.1;0.2;5001;10000;700;799;12;8;9;0;10000000;SP;2020-05-05;0.0312
0.1;0.2;5001;10000;700;799;12;10;11;0;10000000;SP;2020-05-05;0.0324
0.1;0.2;5001;10000;700;799;12;12;13;0;10000000;SP;2020-05-05;0.0329
0.1;0.2;5001;10000;700;799;12;14;15;0;10000000;SP;2020-05-05;0.0333
0.1;0.2;5001;10000;700;799;18;0;1;0;10000000;SP;2020-05-05;0.0278
0.1;0.2;5001;10000;700;799;18;2;3;0;10000000;SP;2020-05-05;0.0278
0.1;0.2;5001;10000;700;799;18;4;5;0;10000000;SP;2020-05-05;0.0278
0.1;0.2;5001;10000;700;799;18;6;7;0;10000000;SP;2020-05-05;0.0278
0.1;0.2;5001;10000;700;799;18;8;9;0;10000000;SP;2020-05-05;0.0281
0.1;0.2;5001;10000;700;799;18;10;11;0;10000000;SP;2020-05-05;0.0295
0.1;0.2;5001;10000;700;799;18;12;13;0;10000000;SP;2020-05-05;0.0301
0.1;0.2;5001;10000;700;799;18;14;15;0;10000000;SP;2020-05-05;0.0305
0.1;0.2;5001;10000;700;799;24;0;1;0;10000000;SP;2020-05-05;0.0262
0.1;0.2;5001;10000;700;799;24;2;3;0;10000000;SP;2020-05-05;0.0262
0.1;0.2;5001;10000;700;799;24;4;5;0;10000000;SP;2020-05-05;0.0262
0.1;0.2;5001;10000;700;799;24;6;7;0;10000000;SP;2020-05-05;0.0262
0.1;0.2;5001;10000;700;799;24;8;9;0;10000000;SP;2020-05-05;0.0266
0.1;0.2;5001;10000;700;799;24;10;11;0;10000000;SP;2020-05-05;0.0283
0.1;0.2;5001;10000;700;799;24;12;13;0;10000000;SP;2020-05-05;0.0288
0.1;0.2;5001;10000;700;799;24;14;15;0;10000000;SP;2020-05-05;0.0293
0.1;0.2;5001;10000;700;799;30;0;1;0;10000000;SP;2020-05-05;0.0251
0.1;0.2;5001;10000;700;799;30;2;3;0;10000000;SP;2020-05-05;0.0251
0.1;0.2;5001;10000;700;799;30;4;5;0;10000000;SP;2020-05-05;0.0251
0.1;0.2;5001;10000;700;799;30;6;7;0;10000000;SP;2020-05-05;0.0251
0.1;0.2;5001;10000;700;799;30;8;9;0;10000000;SP;2020-05-05;0.0256
0.1;0.2;5001;10000;700;799;30;10;11;0;10000000;SP;2020-05-05;0.0275
0.1;0.2;5001;10000;700;799;30;12;13;0;10000000;SP;2020-05-05;0.0281
0.1;0.2;5001;10000;700;799;30;14;15;0;10000000;SP;2020-05-05;0.0285
0.1;0.2;5001;10000;700;799;36;0;1;0;10000000;SP;2020-05-05;0.0245
0.1;0.2;5001;10000;700;799;36;2;3;0;10000000;SP;2020-05-05;0.0245
0.1;0.2;5001;10000;700;799;36;4;5;0;10000000;SP;2020-05-05;0.0245
0.1;0.2;5001;10000;700;799;36;6;7;0;10000000;SP;2020-05-05;0.0247
0.1;0.2;5001;10000;700;799;36;8;9;0;10000000;SP;2020-05-05;0.0252
0.1;0.2;5001;10000;700;799;36;10;11;0;10000000;SP;2020-05-05;0.0273
0.1;0.2;5001;10000;700;799;36;12;13;0;10000000;SP;2020-05-05;0.0279
0.1;0.2;5001;10000;700;799;36;14;15;0;10000000;SP;2020-05-05;0.0282
0.1;0.2;5001;10000;700;799;42;0;1;0;10000000;SP;2020-05-05;0.0242
0.1;0.2;5001;10000;700;799;42;2;3;0;10000000;SP;2020-05-05;0.0242
0.1;0.2;5001;10000;700;799;42;4;5;0;10000000;SP;2020-05-05;0.0242
0.1;0.2;5001;10000;700;799;42;6;7;0;10000000;SP;2020-05-05;0.0245
0.1;0.2;5001;10000;700;799;42;8;9;0;10000000;SP;2020-05-05;0.0250
0.1;0.2;5001;10000;700;799;42;10;11;0;10000000;SP;2020-05-05;0.0273
0.1;0.2;5001;10000;700;799;42;12;13;0;10000000;SP;2020-05-05;0.0278
0.1;0.2;5001;10000;700;799;42;14;15;0;10000000;SP;2020-05-05;0.0282
0.1;0.2;5001;10000;700;799;48;0;1;0;10000000;SP;2020-05-05;0.0240
0.1;0.2;5001;10000;700;799;48;2;3;0;10000000;SP;2020-05-05;0.0240
0.1;0.2;5001;10000;700;799;48;4;5;0;10000000;SP;2020-05-05;0.0240
0.1;0.2;5001;10000;700;799;48;6;7;0;10000000;SP;2020-05-05;0.0245
0.1;0.2;5001;10000;700;799;48;8;9;0;10000000;SP;2020-05-05;0.0250
0.1;0.2;5001;10000;700;799;48;10;11;0;10000000;SP;2020-05-05;0.0274
0.1;0.2;5001;10000;700;799;48;12;13;0;10000000;SP;2020-05-05;0.0279
0.1;0.2;5001;10000;700;799;48;14;15;0;10000000;SP;2020-05-05;0.0283
0.1;0.2;5001;10000;700;799;54;0;1;0;10000000;SP;2020-05-05;0.0239
0.1;0.2;5001;10000;700;799;54;2;3;0;10000000;SP;2020-05-05;0.0239
0.1;0.2;5001;10000;700;799;54;4;5;0;10000000;SP;2020-05-05;0.0239
0.1;0.2;5001;10000;700;799;54;6;7;0;10000000;SP;2020-05-05;0.0246
0.1;0.2;5001;10000;700;799;54;8;9;0;10000000;SP;2020-05-05;0.0250
0.1;0.2;5001;10000;700;799;54;10;11;0;10000000;SP;2020-05-05;0.0275
0.1;0.2;5001;10000;700;799;54;12;13;0;10000000;SP;2020-05-05;0.0280
0.1;0.2;5001;10000;700;799;54;14;15;0;10000000;SP;2020-05-05;0.0284
0.1;0.2;5001;10000;700;799;60;0;1;0;10000000;SP;2020-05-05;0.0239
0.1;0.2;5001;10000;700;799;60;2;3;0;10000000;SP;2020-05-05;0.0239
0.1;0.2;5001;10000;700;799;60;4;5;0;10000000;SP;2020-05-05;0.0241
0.1;0.2;5001;10000;700;799;60;6;7;0;10000000;SP;2020-05-05;0.0247
0.1;0.2;5001;10000;700;799;60;8;9;0;10000000;SP;2020-05-05;0.0251
0.1;0.2;5001;10000;700;799;60;10;11;0;10000000;SP;2020-05-05;0.0278
0.1;0.2;5001;10000;700;799;60;12;13;0;10000000;SP;2020-05-05;0.0283
0.1;0.2;5001;10000;700;799;60;14;15;0;10000000;SP;2020-05-05;0.0286
0.1;0.2;5001;10000;800;899;12;0;1;0;10000000;SP;2020-05-05;0.0279
0.1;0.2;5001;10000;800;899;12;2;3;0;10000000;SP;2020-05-05;0.0279
0.1;0.2;5001;10000;800;899;12;4;5;0;10000000;SP;2020-05-05;0.0279
0.1;0.2;5001;10000;800;899;12;6;7;0;10000000;SP;2020-05-05;0.0279
0.1;0.2;5001;10000;800;899;12;8;9;0;10000000;SP;2020-05-05;0.0280
0.1;0.2;5001;10000;800;899;12;10;11;0;10000000;SP;2020-05-05;0.0289
0.1;0.2;5001;10000;800;899;12;12;13;0;10000000;SP;2020-05-05;0.0293
0.1;0.2;5001;10000;800;899;12;14;15;0;10000000;SP;2020-05-05;0.0296
0.1;0.2;5001;10000;800;899;18;0;1;0;10000000;SP;2020-05-05;0.0245
0.1;0.2;5001;10000;800;899;18;2;3;0;10000000;SP;2020-05-05;0.0245
0.1;0.2;5001;10000;800;899;18;4;5;0;10000000;SP;2020-05-05;0.0245
0.1;0.2;5001;10000;800;899;18;6;7;0;10000000;SP;2020-05-05;0.0245
0.1;0.2;5001;10000;800;899;18;8;9;0;10000000;SP;2020-05-05;0.0247
0.1;0.2;5001;10000;800;899;18;10;11;0;10000000;SP;2020-05-05;0.0258
0.1;0.2;5001;10000;800;899;18;12;13;0;10000000;SP;2020-05-05;0.0262
0.1;0.2;5001;10000;800;899;18;14;15;0;10000000;SP;2020-05-05;0.0266
0.1;0.2;5001;10000;800;899;24;0;1;0;10000000;SP;2020-05-05;0.0228
0.1;0.2;5001;10000;800;899;24;2;3;0;10000000;SP;2020-05-05;0.0228
0.1;0.2;5001;10000;800;899;24;4;5;0;10000000;SP;2020-05-05;0.0228
0.1;0.2;5001;10000;800;899;24;6;7;0;10000000;SP;2020-05-05;0.0228
0.1;0.2;5001;10000;800;899;24;8;9;0;10000000;SP;2020-05-05;0.0231
0.1;0.2;5001;10000;800;899;24;10;11;0;10000000;SP;2020-05-05;0.0244
0.1;0.2;5001;10000;800;899;24;12;13;0;10000000;SP;2020-05-05;0.0249
0.1;0.2;5001;10000;800;899;24;14;15;0;10000000;SP;2020-05-05;0.0252
0.1;0.2;5001;10000;800;899;30;0;1;0;10000000;SP;2020-05-05;0.0216
0.1;0.2;5001;10000;800;899;30;2;3;0;10000000;SP;2020-05-05;0.0216
0.1;0.2;5001;10000;800;899;30;4;5;0;10000000;SP;2020-05-05;0.0216
0.1;0.2;5001;10000;800;899;30;6;7;0;10000000;SP;2020-05-05;0.0216
0.1;0.2;5001;10000;800;899;30;8;9;0;10000000;SP;2020-05-05;0.0220
0.1;0.2;5001;10000;800;899;30;10;11;0;10000000;SP;2020-05-05;0.0235
0.1;0.2;5001;10000;800;899;30;12;13;0;10000000;SP;2020-05-05;0.0239
0.1;0.2;5001;10000;800;899;30;14;15;0;10000000;SP;2020-05-05;0.0242
0.1;0.2;5001;10000;800;899;36;0;1;0;10000000;SP;2020-05-05;0.0210
0.1;0.2;5001;10000;800;899;36;2;3;0;10000000;SP;2020-05-05;0.0210
0.1;0.2;5001;10000;800;899;36;4;5;0;10000000;SP;2020-05-05;0.0210
0.1;0.2;5001;10000;800;899;36;6;7;0;10000000;SP;2020-05-05;0.0212
0.1;0.2;5001;10000;800;899;36;8;9;0;10000000;SP;2020-05-05;0.0216
0.1;0.2;5001;10000;800;899;36;10;11;0;10000000;SP;2020-05-05;0.0232
0.1;0.2;5001;10000;800;899;36;12;13;0;10000000;SP;2020-05-05;0.0236
0.1;0.2;5001;10000;800;899;36;14;15;0;10000000;SP;2020-05-05;0.0239
0.1;0.2;5001;10000;800;899;42;0;1;0;10000000;SP;2020-05-05;0.0206
0.1;0.2;5001;10000;800;899;42;2;3;0;10000000;SP;2020-05-05;0.0206
0.1;0.2;5001;10000;800;899;42;4;5;0;10000000;SP;2020-05-05;0.0206
0.1;0.2;5001;10000;800;899;42;6;7;0;10000000;SP;2020-05-05;0.0209
0.1;0.2;5001;10000;800;899;42;8;9;0;10000000;SP;2020-05-05;0.0213
0.1;0.2;5001;10000;800;899;42;10;11;0;10000000;SP;2020-05-05;0.0230
0.1;0.2;5001;10000;800;899;42;12;13;0;10000000;SP;2020-05-05;0.0234
0.1;0.2;5001;10000;800;899;42;14;15;0;10000000;SP;2020-05-05;0.0237
0.1;0.2;5001;10000;800;899;48;0;1;0;10000000;SP;2020-05-05;0.0204
0.1;0.2;5001;10000;800;899;48;2;3;0;10000000;SP;2020-05-05;0.0204
0.1;0.2;5001;10000;800;899;48;4;5;0;10000000;SP;2020-05-05;0.0204
0.1;0.2;5001;10000;800;899;48;6;7;0;10000000;SP;2020-05-05;0.0208
0.1;0.2;5001;10000;800;899;48;8;9;0;10000000;SP;2020-05-05;0.0212
0.1;0.2;5001;10000;800;899;48;10;11;0;10000000;SP;2020-05-05;0.0231
0.1;0.2;5001;10000;800;899;48;12;13;0;10000000;SP;2020-05-05;0.0235
0.1;0.2;5001;10000;800;899;48;14;15;0;10000000;SP;2020-05-05;0.0237
0.1;0.2;5001;10000;800;899;54;0;1;0;10000000;SP;2020-05-05;0.0203
0.1;0.2;5001;10000;800;899;54;2;3;0;10000000;SP;2020-05-05;0.0203
0.1;0.2;5001;10000;800;899;54;4;5;0;10000000;SP;2020-05-05;0.0203
0.1;0.2;5001;10000;800;899;54;6;7;0;10000000;SP;2020-05-05;0.0208
0.1;0.2;5001;10000;800;899;54;8;9;0;10000000;SP;2020-05-05;0.0211
0.1;0.2;5001;10000;800;899;54;10;11;0;10000000;SP;2020-05-05;0.0231
0.1;0.2;5001;10000;800;899;54;12;13;0;10000000;SP;2020-05-05;0.0235
0.1;0.2;5001;10000;800;899;54;14;15;0;10000000;SP;2020-05-05;0.0238
0.1;0.2;5001;10000;800;899;60;0;1;0;10000000;SP;2020-05-05;0.0203
0.1;0.2;5001;10000;800;899;60;2;3;0;10000000;SP;2020-05-05;0.0203
0.1;0.2;5001;10000;800;899;60;4;5;0;10000000;SP;2020-05-05;0.0204
0.1;0.2;5001;10000;800;899;60;6;7;0;10000000;SP;2020-05-05;0.0209
0.1;0.2;5001;10000;800;899;60;8;9;0;10000000;SP;2020-05-05;0.0212
0.1;0.2;5001;10000;800;899;60;10;11;0;10000000;SP;2020-05-05;0.0233
0.1;0.2;5001;10000;800;899;60;12;13;0;10000000;SP;2020-05-05;0.0237
0.1;0.2;5001;10000;800;899;60;14;15;0;10000000;SP;2020-05-05;0.0239
0.1;0.2;5001;10000;900;1000;12;0;1;0;10000000;SP;2020-05-05;0.0269
0.1;0.2;5001;10000;900;1000;12;2;3;0;10000000;SP;2020-05-05;0.0269
0.1;0.2;5001;10000;900;1000;12;4;5;0;10000000;SP;2020-05-05;0.0269
0.1;0.2;5001;10000;900;1000;12;6;7;0;10000000;SP;2020-05-05;0.0269
0.1;0.2;5001;10000;900;1000;12;8;9;0;10000000;SP;2020-05-05;0.0270
0.1;0.2;5001;10000;900;1000;12;10;11;0;10000000;SP;2020-05-05;0.0277
0.1;0.2;5001;10000;900;1000;12;12;13;0;10000000;SP;2020-05-05;0.0280
0.1;0.2;5001;10000;900;1000;12;14;15;0;10000000;SP;2020-05-05;0.0282
0.1;0.2;5001;10000;900;1000;18;0;1;0;10000000;SP;2020-05-05;0.0234
0.1;0.2;5001;10000;900;1000;18;2;3;0;10000000;SP;2020-05-05;0.0234
0.1;0.2;5001;10000;900;1000;18;4;5;0;10000000;SP;2020-05-05;0.0234
0.1;0.2;5001;10000;900;1000;18;6;7;0;10000000;SP;2020-05-05;0.0234
